Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
10,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-26-a.wav,m,26,10-147-1-26-a.wav,milk ,10,comfort,l,m,147,milch,mɪlç,ɪ,10-147-1-26-a,ɪ,0.286,0.362,0.076,0.312,136.13,412.52,1696.69,2293.12,0.337,81.61,441.48,1556.86,2262.10,5500 Hz,10,
11,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-26-a.wav,m,26,10-149-1-26-a.wav,milk ,10,comfort,l,m,149,milch,mɪlç,ɪ,10-149-1-26-a,ɪ,0.401,0.492,0.091,0.432,140.57,422.09,1794.96,2359.16,0.462,137.87,421.73,1574.02,2482.94,5500 Hz,10,
12,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/15-144-1-26-a.wav,m,26,15-144-1-26-a.wav,milk ,15,comfort,l,m,144,milch,mɪlç,ɪ,15-144-1-26-a,ɪ,0.427,0.486,0.059,0.447,105.37,615.86,1802.88,2780.89,0.466,101.97,549.10,1655.64,3181.36,5500 Hz,10,
13,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/15-145-1-26-a.wav,m,26,15-145-1-26-a.wav,milk ,15,comfort,l,m,145,milch,mɪlç,ɪ,15-145-1-26-a,ɪ,0.406,0.469,0.063,0.427,88.85,507.14,1533.83,2657.94,0.448,89.44,482.79,1563.90,2344.66,5500 Hz,10,
14,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-26-a.wav,m,26,1-391-2-26-a.wav,milk ,1,converse,l,m,391,milch,mɪlç,ɪ,1-391-2-26-a,ɪ,0.079,0.154,0.075,0.104,176.37,400.18,1871.45,2355.16,0.129,173.02,380.60,1770.84,2467.35,5500 Hz,10,
15,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/60-445-2-26-a.wav,f,26,60-445-2-26-a.wav,milk ,60,"converse, tx",l,m,445,milch,mɪlç,ɪ,60-445-2-26-a,ɪ,0.275,0.360,0.085,0.303,213.89,501.90,2330.11,2793.97,0.332,223.55,592.92,2246.08,2876.05,5500 Hz,10,
16,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-26-a.wav,f,26,1-114-2-26-a.wav,milk ,1,doss,l,m,114,milch,mɪlç,ɪ,1-114-2-26-a,ɪ,0.154,0.225,0.070,0.178,278.55,540.94,1301.86,2765.98,0.201,308.30,610.17,1479.23,2752.23,5500 Hz,10,
17,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-26-a.wav,m,26,1-179-2-26-a.wav,milk ,1,doss,l,m,179,milch,mɪlç,ɪ,1-179-2-26-a,ɪ,0.274,0.349,0.075,0.299,126.50,464.27,1772.37,2506.07,0.324,125.59,484.76,1811.66,2513.16,5500 Hz,10,
18,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-26-a.wav,m,26,1-183-2-26-a.wav,milk ,1,doss,l,m,183,milch,mɪlç,ɪ,1-183-2-26-a,ɪ,0.131,0.212,0.082,0.158,134.45,304.59,1954.17,2690.50,0.185,142.98,476.76,1844.36,2612.62,5500 Hz,10,
19,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-26-a.wav,f,26,1-56-2-26-a.wav,milk ,1,doss,l,m,56,milch,mɪlç,ɪ,1-56-2-26-a,ɪ,0.305,0.394,0.089,0.335,184.80,496.36,1814.38,2173.05,0.364,177.69,526.90,1745.89,2091.53,5500 Hz,10,
20,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-26-a.wav,m,26,17-176-1-26-a.wav,milk ,17,doss,l,m,176,milch,mɪlç,ɪ,17-176-1-26-a,ɪ,0.392,0.504,0.112,0.429,131.50,427.51,1731.90,2454.95,0.466,145.40,456.38,1786.71,2582.55,5500 Hz,10,
21,1934,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-177-1-26-a.wav,m,26,17-177-1-26-a.wav,milk ,17,doss,l,m,177,milch,mɪlç,ɪ,17-177-1-26-a,ɪ,0.175,0.248,0.073,0.200,121.06,502.19,1973.42,2611.14,0.224,120.64,523.37,1926.02,2677.93,5500 Hz,10,
22,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-26-a.wav,m,26,17-178-2-26-a.wav,milk ,17,doss,l,m,178,milch,mɪlç,ɪ,17-178-2-26-a,ɪ,0.139,0.200,0.061,0.159,128.63,470.09,1785.25,2931.37,0.180,141.43,488.50,1806.31,2814.58,5500 Hz,10,
23,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-180-2-26-a.wav,m,26,17-180-2-26-a.wav,milk ,17,doss,l,m,180,milch,mɪlç,ɪ,17-180-2-26-a,ɪ,0.185,0.272,0.087,0.214,235.23,496.11,1666.28,2490.80,0.243,246.82,504.00,1662.59,2523.56,5500 Hz,10,"
17-180-2-26-a"
24,1958,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-181-1-26-a.wav,f,26,17-181-1-26-a.wav,milk ,17,doss,l,m,181,milch,mɪlç,ɪ,17-181-1-26-a,ɪ,0.175,0.218,0.043,0.189,169.24,559.57,1721.33,2713.64,0.204,169.33,584.21,1668.01,2483.26,5500 Hz,10,
25,1935,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-182-2-26-a.wav,f,26,17-182-2-26-a.wav,milk ,17,doss,l,m,182,milch,mɪlç,ɪ,17-182-2-26-a,ɪ,0.198,0.270,0.073,0.222,218.35,520.59,2202.41,2467.38,0.246,213.21,598.34,2083.82,2403.01,5500 Hz,10,
26,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-26-a.wav,f,26,17-187-1-26-a.wav,milk ,17,doss,l,m,187,milch,mɪlç,ɪ,17-187-1-26-a,ɪ,0.175,0.220,0.045,0.190,248.33,389.19,1897.85,2881.21,0.205,248.25,402.34,1645.61,3099.82,5500 Hz,10,
27,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-26-a.wav,m,26,5-113-2-26-a.wav,milk ,5,doss,l,m,113,milch,mɪlç,ɪ,5-113-2-26-a,ɪ,0.319,0.402,0.083,0.347,164.47,435.57,1846.02,2713.53,0.374,165.15,409.69,1692.92,2484.54,5500 Hz,10,
28,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-26-a.wav,m,26,3-96-2-26-a.wav,milk ,3,floresville,l,m,96,milch,mɪlç,ɪ,3-96-2-26-a,ɪ,0.261,0.321,0.061,0.281,190.24,440.94,1991.78,3216.97,0.301,187.48,442.04,2040.54,3188.82,5500 Hz,10,
29,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-98-2-26-a.wav,f,26,3-98-2-26-a.wav,milk ,3,floresville,l,m,98,milch,mɪlç,ɪ,3-98-2-26-a,ɪ,0.194,0.248,0.054,0.212,192.26,578.51,2100.94,3120.43,0.230,192.96,590.56,2060.10,3221.92,5500 Hz,10,
30,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/51-283-3-26-a.wav,f,26,51-283-3-26-a.wav,milk ,51,floresville,l,m,283,milch,mɪlç,ɪ,51-283-3-26-a,ɪ,0.215,0.296,0.081,0.242,183.96,500.62,2016.64,3178.86,0.269,190.16,536.34,2059.88,3068.00,5500 Hz,10,
31,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-26-a.wav,f,26,1-199-2-26-a.wav,milk ,1,fredericksburg,l,m,199,milch,mɪlç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-26-a.wav,m,26,1-397-2-26-a.wav,milk ,1,fredericksburg,l,m,397,milch,mɪlç,ɪ,1-397-2-26-a,ɪ,0.413,0.480,0.067,0.435,156.31,544.94,1840.42,2318.83,0.457,155.53,550.11,1875.22,2544.15,5500 Hz,10,
33,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-26-a.wav,m,26,1-403-2-26-a.wav,milk ,1,fredericksburg,l,m,403,milch,mɪlç,ɪ,1-403-2-26-a,ɪ,0.598,0.698,0.099,0.632,95.49,367.78,1903.81,2903.54,0.665,94.81,397.35,1811.09,3003.29,5500 Hz,10,
34,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/105-404-1-26-a.wav,f,26,105-404-1-26-a.wav,milk ,105,fredericksburg,l,m,404,milch,mɪlç,ɪ,105-404-1-26-a,ɪ,0.537,0.600,0.063,0.558,218.44,530.81,2600.54,3227.58,0.579,226.70,549.77,2431.70,3248.85,5500 Hz,10,
35,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-26-a.wav,m,26,107-405-2-26-a.wav,milk ,107,fredericksburg,l,m,405,milch,mɪlç,ɪ,107-405-2-26-a,ɪ,0.291,0.359,0.068,0.313,138.52,551.62,1781.14,2942.35,0.336,142.34,615.52,1624.36,2819.11,5500 Hz,10,
36,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/108-406-1-26-a.wav,m,26,108-406-1-26-a.wav,milk ,108,fredericksburg,l,m,406,milch,mɪlç,ɪ,108-406-1-26-a,ɪ,0.155,0.213,0.058,0.174,169.51,479.97,1780.02,2613.22,0.194,166.63,404.40,1548.56,3183.51,5500 Hz,10,
37,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-26-a.wav,f,26,110-407-2-26-a.wav,milk ,110,fredericksburg,l,m,407,milch,mɪlç,ɪ,110-407-2-26-a,ɪ,0.368,0.460,0.092,0.399,180.40,596.95,2439.59,3041.42,0.429,177.11,802.46,2366.20,3090.25,5500 Hz,10,
38,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-26-a.wav,f,26,110-408-1-26-a.wav,milk ,110,fredericksburg,l,m,408,milch,mɪlç,ɪ,110-408-1-26-a,ɪ,0.361,0.409,0.048,0.377,186.91,568.88,2129.41,3071.13,0.393,184.44,571.59,1955.02,3071.27,5500 Hz,10,
39,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/111-410-1-26-a.wav,f,26,111-410-1-26-a.wav,milk ,111,fredericksburg,l,m,410,milch,mɪlç,ɪ,111-410-1-26-a,ɪ,0.405,0.448,0.044,0.419,164.57,410.98,2118.81,3096.60,0.434,163.43,495.82,2128.00,2868.07,5500 Hz,10,
40,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-26-a.wav,m,26,17-185-1-26-a.wav,milk ,17,fredericksburg,l,m,185,milch,mɪlç,ɪ,17-185-1-26-a,ɪ,0.291,0.383,0.092,0.322,160.58,519.53,1808.14,2535.72,0.353,161.05,538.38,1691.40,2419.99,5500 Hz,10,
41,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-26-a.wav,m,26,23-224-1-26-a.wav,milk ,23,fredericksburg,l,m,224,milch,mɪlç,ɪ,23-224-1-26-a,ɪ,0.161,0.223,0.062,0.181,136.94,478.11,1904.48,2692.83,0.202,140.32,508.25,1762.92,2871.37,5500 Hz,10,
42,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-210-2-26-a.wav,f,26,29-210-2-26-a.wav,milk ,29,fredericksburg,l,m,210,milch,mɪlç,ɪ,29-210-2-26-a,ɪ,0.548,0.632,0.084,0.576,219.39,461.96,2566.54,3167.92,0.604,217.77,453.75,2548.27,3154.01,5500 Hz,10,
43,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-26-a.wav,m,26,29-226-2-26-a.wav,milk ,29,fredericksburg,l,m,226,milch,mɪlç,ɪ,29-226-2-26-a,ɪ,0.393,0.473,0.080,0.420,222.65,552.58,2044.08,3073.46,0.446,213.18,571.73,2099.41,3035.09,5500 Hz,10,
44,1942,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/38-214-1-26-a.wav,m,26,38-214-1-26-a.wav,milk ,38,fredericksburg,l,m,214,milch,mɪlç,ɪ,38-214-1-26-a,ɪ,0.217,0.282,0.065,0.239,141.64,408.95,1930.51,2564.91,0.260,145.00,425.25,1802.29,2554.86,5500 Hz,10,
45,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-398-1-26-a.wav,f,26,53-398-1-26-a.wav,milk ,53,fredericksburg,l,m,398,milch,mɪlç,ɪ,53-398-1-26-a,ɪ,0.670,0.719,0.049,0.687,213.26,523.54,2371.84,2930.60,0.703,213.63,495.96,2352.72,2968.28,5500 Hz,10,
46,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-401-1-26-a.wav,f,26,53-401-1-26-a.wav,milk ,53,fredericksburg,l,m,401,milch,mɪlç,ɪ,53-401-1-26-a,ɪ,0.455,0.557,0.102,0.489,186.79,522.14,2255.99,2805.00,0.523,185.10,541.18,2019.62,2768.97,5500 Hz,10,
47,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-402-1-26-a.wav,f,26,53-402-1-26-a.wav,milk ,53,fredericksburg,l,m,402,milch,mɪlç,ɪ,53-402-1-26-a,ɪ,0.329,0.423,0.094,0.361,179.19,474.16,2258.31,3225.73,0.392,172.44,272.62,1290.51,2537.48,5500 Hz,10,
48,1949,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-369-1-26-a.wav,m,26,58-369-1-26-a.wav,milk ,58,fredericksburg,l,m,369,milch,mɪlç,ɪ,58-369-1-26-a,ɪ,0.350,0.423,0.074,0.374,111.78,461.17,1970.26,2738.22,0.399,110.27,466.28,1887.43,2746.03,5500 Hz,10,
49,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-370-1-26-a.wav,m,26,58-370-1-26-a.wav,milk ,58,fredericksburg,l,m,370,milch,mɪlç,ɪ,58-370-1-26-a,ɪ,0.239,0.306,0.067,0.261,148.48,484.80,1722.31,2574.35,0.284,152.18,485.32,1809.31,2705.97,5500 Hz,10,
50,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-367-1-26-a.wav,m,26,60-367-1-26-a.wav,milk ,60,fredericksburg,l,m,367,milch,mɪlç,ɪ,60-367-1-26-a,ɪ,0.282,0.335,0.053,0.300,88.11,457.61,1762.97,2387.86,0.317,89.33,461.09,1685.77,2383.96,5500 Hz,10,
51,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-368-3-26-a.wav,m,26,60-368-3-26-a.wav,milk ,60,fredericksburg,l,m,368,milch,mɪlç,ɪ,60-368-3-26-a,ɪ,0.268,0.323,0.055,0.286,133.19,419.74,1674.94,2473.10,0.304,135.16,430.85,1582.45,2557.52,5500 Hz,10,
52,1939,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/62-365-2-26-a.wav,f,26,62-365-2-26-a.wav,milk ,62,fredericksburg,l,m,365,milch,mɪlç,ɪ,62-365-2-26-a,ɪ,0.234,0.296,0.062,0.255,192.90,500.13,2291.42,3095.96,0.276,191.85,547.58,2217.62,2829.12,5500 Hz,10,
53,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-164-2-26-a.wav,f,26,1-164-2-26-a.wav,milk ,1,freyburg/black jack,l,m,164,milch,mɪlç,ɪ,1-164-2-26-a,ɪ,0.127,0.194,0.066,0.149,202.07,418.77,1705.51,2761.98,0.172,198.63,427.62,1589.45,2945.01,5500 Hz,10,
54,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-175-2-26-a.wav,f,26,1-175-2-26-a.wav,milk ,1,freyburg/schulenburg,l,m,175,milch,mɪlç,ɪ,1-175-2-26-a,ɪ,0.138,0.175,0.037,0.150,218.31,489.52,1895.62,2719.11,0.162,235.97,496.92,1827.26,2748.25,5500 Hz,10,
55,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/113-455-2-26-a.wav,f,26,113-455-2-26-a.wav,milk ,113,freyburg,l,m,455,milch,mɪlç,ɪ,113-455-2-26-a,ɪ,0.324,0.403,0.079,0.350,200.72,459.80,2131.01,3090.86,0.377,94.95,523.65,2152.46,3021.30,5500 Hz,10,
56,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/120-454-2-26-a.wav,f,26,120-454-2-26-a.wav,milk ,120,"freyburg, tx",l,m,454,milch,mɪlç,ɪ,120-454-2-26-a,ɪ,0.383,0.435,0.052,0.400,201.67,467.21,2142.14,2733.08,0.418,197.04,495.05,2093.14,2774.76,5500 Hz,10,
57,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-26-a.wav,m,26,112-436-2-26-a.wav,milk ,112,"giddings, tx",l,m,436,milch,mɪlç,ɪ,112-436-2-26-a,ɪ,0.396,0.462,0.066,0.418,151.77,452.34,1823.61,2656.46,0.440,155.42,466.16,1794.80,2624.62,5500 Hz,10,
58,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-26-a.wav,f,26,115-437-2-26-a.wav,milk ,115,"giddings, tx",l,m,437,milch,mɪlç,ɪ,115-437-2-26-a,ɪ,0.314,0.432,0.118,0.354,186.12,569.70,1711.49,2748.82,0.393,182.41,560.04,1738.06,2791.61,5500 Hz,10,
59,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-438-2-26-a.wav,f,26,115-438-2-26-a.wav,milk ,115,"giddings, tx",l,m,438,milch,mɪlç,ɪ,115-438-2-26-a,ɪ,0.314,0.411,0.097,0.347,312.93,458.47,1941.12,2967.61,0.379,309.19,558.93,2099.73,3045.69,5500 Hz,10,
60,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-26-a.wav,m,26,7-313-2-26-a.wav,milk ,7,giddings,l,m,313,milch,mɪlç,ɪ,7-313-2-26-a,ɪ,0.473,0.619,0.146,0.522,--undefined--,549.93,1840.69,2621.33,0.571,229.43,610.52,1703.14,2699.40,5500 Hz,10,
61,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-323-3-26-a.wav,f,26,7-323-3-26-a.wav,milk ,7,giddings,l,m,323,milch,mɪlç,ɪ,7-323-3-26-a,ɪ,0.229,0.328,0.100,0.262,197.74,593.59,1860.83,2446.35,0.295,183.83,558.27,1505.06,2252.62,5500 Hz,10,
62,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-326-2-26-a.wav,m,26,7-326-2-26-a.wav,milk ,7,gidings,l,m,326,milch,mɪlç,ɪ,7-326-2-26-a,ɪ,0.412,0.518,0.106,0.447,107.36,428.60,1703.65,2644.81,0.483,108.22,511.21,1341.06,2543.65,5500 Hz,10,
63,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-329-1-26-a.wav,f,26,7-329-1-26-a.wav,milk ,7,giddings,l,m,329,milch,mɪlç,ɪ,7-329-1-26-a,ɪ,0.412,0.508,0.096,0.444,224.06,472.39,1942.91,2616.82,0.476,213.79,503.13,2532.20,2833.22,5500 Hz,10,
64,1918,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-192-2-26-a.wav,f,26,1-192-2-26-a.wav,milk ,1,la grange,l,m,192,milch,mɪlç,ɪ,1-192-2-26-a,ɪ,0.312,0.410,0.098,0.344,172.86,563.53,1981.73,2569.20,0.377,164.50,578.02,1621.79,2557.66,5500 Hz,10,
65,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-26-a.wav,m,26,1-193-2-26-a.wav,milk ,1,la grange,l,m,193,milch,mɪlç,ɪ,1-193-2-26-a,ɪ,0.262,0.336,0.074,0.286,90.90,362.13,1851.84,2650.78,0.311,92.53,747.45,1677.19,2341.77,5500 Hz,10,
66,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-194-2-26-a.wav,f,26,1-194-2-26-a.wav,milk ,1,la grange,l,m,194,milch,mɪlç,ɪ,1-194-2-26-a,ɪ,0.254,0.363,0.108,0.290,179.98,542.54,1994.28,2614.90,0.326,182.38,490.53,1851.98,2411.97,5500 Hz,10,
67,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-195-2-26-a.wav,m,26,1-195-2-26-a.wav,milk ,1,la grange,l,m,195,milch,mɪlç,ɪ,1-195-2-26-a,ɪ,0.254,0.308,0.055,0.272,129.04,545.56,1569.58,2535.59,0.290,126.64,515.88,1524.43,2504.21,5500 Hz,10,
68,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-196-2-26-a.wav,f,26,1-196-2-26-a.wav,milk ,1,lagrange,l,m,196,milch,mɪlç,ɪ,1-196-2-26-a,ɪ,0.062,0.125,0.063,0.083,314.54,562.23,1565.36,1785.87,0.104,342.27,686.04,1479.45,1717.90,5500 Hz,10,
69,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-26-a.wav,m,26,51-286-2-26-a.wav,milk ,51,la grange,l,m,286,milch,mɪlç,ɪ,51-286-2-26-a,ɪ,0.070,0.159,0.089,0.099,90.85,486.30,1466.36,2183.71,0.129,83.32,458.62,1424.62,2235.50,5500 Hz,10,
70,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/53-286-2-26-a.wav,m,26,53-286-2-26-a.wav,milk ,53,la grange,l,m,286,milch,mɪlç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-26-a.wav,f,26,1-125-2-26-a.wav,milk ,1,new braunfels,l,m,125,milch,mɪlç,ɪ,1-125-2-26-a,ɪ,0.197,0.320,0.123,0.238,189.21,491.44,2190.16,2354.07,0.279,205.57,442.17,2225.93,2819.27,5500 Hz,10,
