Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
10,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-111-a.wav,m,111,1-183-2-111-a.wav,a lightning bug (Lampyridae) ,1,doss,ʁ,v,183,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-111-a.wav,m,111,17-176-1-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,176,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1934,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-177-1-111-a.wav,m,111,17-177-1-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,177,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-111-a.wav,m,111,17-178-2-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,178,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-180-2-111-a.wav,m,111,17-180-2-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,180,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-111-a.wav,f,111,17-187-1-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,187,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-111-a.wav,m,111,5-113-2-111-a.wav,a lightning bug (Lampyridae) ,5,doss,ʁ,v,113,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-111-a.wav,m,111,3-96-2-111-a.wav,a lightning bug (Lampyridae) ,3,floresville,ʁ,v,96,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/51-283-3-111-a.wav,f,111,51-283-3-111-a.wav,a lightning bug (Lampyridae) ,51,floresville,ʁ,v,283,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-111-a.wav,f,111,1-199-2-111-a.wav,a lightning bug (Lampyridae) ,1,fredericksburg,ʁ,v,199,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-111-a.wav,m,111,1-397-2-111-a.wav,a lightning bug (Lampyridae) ,1,fredericksburg,ʁ,v,397,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-111-a.wav,m,111,1-403-2-111-a.wav,a lightning bug (Lampyridae) ,1,fredericksburg,ʁ,v,403,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/105-404-1-111-a.wav,f,111,105-404-1-111-a.wav,a lightning bug (Lampyridae) ,105,fredericksburg,ʁ,v,404,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-111-a.wav,m,111,107-405-2-111-a.wav,a lightning bug (Lampyridae) ,107,fredericksburg,ʁ,v,405,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/108-406-1-111-a.wav,m,111,108-406-1-111-a.wav,a lightning bug (Lampyridae) ,108,fredericksburg,ʁ,v,406,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-111-a.wav,f,111,110-407-2-111-a.wav,a lightning bug (Lampyridae) ,110,fredericksburg,ʁ,v,407,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-111-a.wav,f,111,110-408-1-111-a.wav,a lightning bug (Lampyridae) ,110,fredericksburg,ʁ,v,408,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/111-410-1-111-a.wav,f,111,111-410-1-111-a.wav,a lightning bug (Lampyridae) ,111,fredericksburg,ʁ,v,410,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-111-a.wav,m,111,17-185-1-111-a.wav,a lightning bug (Lampyridae) ,17,fredericksburg,ʁ,v,185,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-111-a.wav,m,111,23-224-1-111-a.wav,a lightning bug (Lampyridae) ,23,fredericksburg,ʁ,v,224,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-210-2-111-a.wav,f,111,29-210-2-111-a.wav,a lightning bug (Lampyridae) ,29,fredericksburg,ʁ,v,210,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-111-a.wav,m,111,29-226-2-111-a.wav,a lightning bug (Lampyridae) ,29,fredericksburg,ʁ,v,226,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,1942,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/38-214-1-111-a.wav,m,111,38-214-1-111-a.wav,a lightning bug (Lampyridae) ,38,fredericksburg,ʁ,v,214,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-398-1-111-a.wav,f,111,53-398-1-111-a.wav,a lightning bug (Lampyridae) ,53,fredericksburg,ʁ,v,398,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-402-1-111-a.wav,f,111,53-402-1-111-a.wav,a lightning bug (Lampyridae) ,53,fredericksburg,ʁ,v,402,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,1949,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-369-1-111-a.wav,m,111,58-369-1-111-a.wav,a lightning bug (Lampyridae) ,58,fredericksburg,ʁ,v,369,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-370-1-111-a.wav,m,111,58-370-1-111-a.wav,a lightning bug (Lampyridae) ,58,fredericksburg,ʁ,v,370,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-367-1-111-a.wav,m,111,60-367-1-111-a.wav,a lightning bug (Lampyridae) ,60,fredericksburg,ʁ,v,367,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-368-3-111-a.wav,m,111,60-368-3-111-a.wav,a lightning bug (Lampyridae) ,60,fredericksburg,ʁ,v,368,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-164-2-111-a.wav,f,111,1-164-2-111-a.wav,a lightning bug (Lampyridae) ,1,freyburg/black jack,ʁ,v,164,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-175-2-111-a.wav,f,111,1-175-2-111-a.wav,a lightning bug (Lampyridae) ,1,freyburg/schulenburg,ʁ,v,175,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-111-a.wav,m,111,112-436-2-111-a.wav,a lightning bug (Lampyridae) ,112,"giddings, tx",ʁ,v,436,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-111-a.wav,f,111,115-437-2-111-a.wav,a lightning bug (Lampyridae) ,115,"giddings, tx",ʁ,v,437,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-438-2-111-a.wav,f,111,115-438-2-111-a.wav,a lightning bug (Lampyridae) ,115,"giddings, tx",ʁ,v,438,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-111-a.wav,m,111,7-313-2-111-a.wav,a lightning bug (Lampyridae) ,7,giddings,ʁ,v,313,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-326-2-111-a.wav,m,111,7-326-2-111-a.wav,a lightning bug (Lampyridae) ,7,gidings,ʁ,v,326,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-111-a.wav,m,111,1-193-2-111-a.wav,a lightning bug (Lampyridae) ,1,la grange,ʁ,v,193,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-111-a.wav,m,111,51-286-2-111-a.wav,a lightning bug (Lampyridae) ,51,la grange,ʁ,v,286,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/53-286-2-111-a.wav,m,111,53-286-2-111-a.wav,a lightning bug (Lampyridae) ,53,la grange,ʁ,v,286,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-111-a.wav,f,111,1-125-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,125,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1944,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-165-2-111-a.wav,m,111,1-165-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,165,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-111-a.wav,m,111,1-167-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,167,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-169-3-111-a.wav,f,111,1-169-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,169,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-170-2-111-a.wav,m,111,1-170-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,170,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-111-a.wav,m,111,1-24-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,24,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-111-a.wav,m,111,1-25-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,25,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-30-2-111-a.wav,f,111,1-30-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,30,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-32-2-111-a.wav,m,111,1-32-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,32,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,1-32-2-111-a,ʏ,0.713,0.809,0.096,0.745,128.22,477.42,1599.94,2135.13,0.777,120.69,483.70,1576.94,2122.59,5500 Hz,10,
58,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-111-a.wav,f,111,1-34-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,34,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-35-3-111-a.wav,m,111,1-35-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,35,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-111-a.wav,f,111,1-448-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,448,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-111-a.wav,m,111,1-58-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,58,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-111-a.wav,f,111,1-80-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,80,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-107-2-111-a.wav,f,111,10-107-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,ʁ,v,107,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-111-a.wav,f,111,10-110-2-111-a.wav,a lightning bug (Lampyridae) ,10,new braunfels,ʁ,v,110,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
